link,loss,name,position,team,tie,win,year
/coaches/YaraZa0.htm,11,Zaven Yaralian,Defensive Backs,Chicago Bears,0,5,1992
/coaches/WychSa0.htm,11,Sam Wyche,Coach,Tampa Bay Buccaneers,0,5,1992
/coaches/PeteFl0.htm,11,Floyd Peters,Defensive Coordinator,Tampa Bay Buccaneers,0,5,1992
/coaches/KhayEd0.htm,11,Ed Khayat,Defensive Line,Tampa Bay Buccaneers,0,5,1992
/coaches/SchoTu0.htm,11,Turk Schonert,Quarterbacks,Tampa Bay Buccaneers,0,5,1992
/coaches/HolmMi0.htm,7,Mike Holmgren,Coach,Green Bay Packers,0,9,1992
/coaches/LewiSh0.htm,7,Sherman Lewis,Offensive Coordinator,Green Bay Packers,0,9,1992
/coaches/RhodRa0.htm,7,Ray Rhodes,Defensive Coordinator,Green Bay Packers,0,9,1992
/coaches/BlacGr0.htm,7,Greg Blache,Defensive Line,Green Bay Packers,0,9,1992
/coaches/GrudJo0.htm,7,Jon Gruden,Offensive Assistant,Green Bay Packers,0,9,1992
/coaches/JaurDi0.htm,7,Dick Jauron,Defensive Backs,Green Bay Packers,0,9,1992
/coaches/LindJi0.htm,7,Jim Lind,Defensive Assistant/Quality Control,Green Bay Packers,0,9,1992
/coaches/MariSt0.htm,7,Steve Mariucci,Quarterbacks,Green Bay Packers,0,9,1992
/coaches/ReidAn0.htm,7,Andy Reid,Tight Ends/Assistant Offensive Line,Green Bay Packers,0,9,1992
/coaches/GreeDe0.htm,5,Dennis Green,Coach,Minnesota Vikings,0,11,1992
/coaches/BurnJa0.htm,5,Jack Burns,Offensive Coordinator,Minnesota Vikings,0,11,1992
/coaches/DungTo0.htm,5,Tony Dungy,Defensive Coordinator,Minnesota Vikings,0,11,1992
/coaches/BillBr0.htm,5,Brian Billick,Tight Ends,Minnesota Vikings,0,11,1992
/coaches/FoerCh0.htm,5,Chris Foerster,Offensive Line,Minnesota Vikings,0,11,1992
/coaches/KiffMo0.htm,5,Monte Kiffin,Linebackers,Minnesota Vikings,0,11,1992
/coaches/MoorTo0.htm,5,Tom Moore,Wide Receivers,Minnesota Vikings,0,11,1992
/coaches/ShawWi0.htm,5,Willie Shaw,Defensive Backs,Minnesota Vikings,0,11,1992
/coaches/BugeJo0.htm,12,Joe Bugel,Coach,Phoenix Cardinals,0,4,1992
/coaches/RhomJe0.htm,12,Jerry Rhome,Offensive Coordinator,Phoenix Cardinals,0,4,1992
/coaches/ShurFr0.htm,12,Fritz Shurmur,Defensive Coordinator,Phoenix Cardinals,0,4,1992
/coaches/CottTe0.htm,12,Ted Cottrell,Defensive Line,Phoenix Cardinals,0,4,1992
/coaches/JackBo0.htm,12,Bobby Jackson,Running Backs,Phoenix Cardinals,0,4,1992
/coaches/JohnJi1.htm,12,Jim Johnson,Defensive Line/Secondary,Phoenix Cardinals,0,4,1992
/coaches/PascJo0.htm,12,Joe Pascale,Outside Linebackers,Phoenix Cardinals,0,4,1992
/coaches/HandRa0.htm,10,Ray Handley,Coach,New York Giants,0,6,1992
/coaches/FassJi0.htm,10,Jim Fassel,Offensive Coordinator,New York Giants,0,6,1992
/coaches/RustRo0.htm,10,Rod Rust,Defensive Coordinator,New York Giants,0,6,1992
/coaches/BrazDa0.htm,10,Dave Brazil,Defensive Quality Control/Linebackers,New York Giants,0,6,1992
/coaches/BrunFr0.htm,10,Fred Bruney,Defensive Backs,New York Giants,0,6,1992
/coaches/CrenRo0.htm,10,Romeo Crennel,Defensive Line,New York Giants,0,6,1992
/coaches/SefcGe0.htm,10,George Sefcik,Running Backs,New York Giants,0,6,1992
/coaches/WeisCh0.htm,10,Charlie Weis,Running Backs,New York Giants,0,6,1992
/coaches/BeliBi0.htm,9,Bill Belichick,Coach,Cleveland Browns,0,7,1993
/coaches/SabaNi0.htm,9,Nick Saban,Defensive Coordinator,Cleveland Browns,0,7,1993
/coaches/BateJi0.htm,9,Jim Bates,Defensive Line,Cleveland Browns,0,7,1993
/coaches/CrosSt0.htm,9,Steve Crosby,Running Backs,Cleveland Browns,0,7,1993
/coaches/ShepMi0.htm,9,Mike Sheppard,Tight Ends,Cleveland Browns,0,7,1993
/coaches/WideWo0.htm,9,Woody Widenhofer,Linebackers,Cleveland Browns,0,7,1993
/coaches/CowhBi0.htm,7,Bill Cowher,Coach,Pittsburgh Steelers,0,9,1993
/coaches/ErhaRo0.htm,7,Ron Erhardt,Offensive Coordinator,Pittsburgh Steelers,0,9,1993
/coaches/CapeDo0.htm,7,Dom Capers,Defensive Coordinator,Pittsburgh Steelers,0,9,1993
/coaches/DaviBi0.htm,7,Bill Davis,Defensive Assistant,Pittsburgh Steelers,0,9,1993
/coaches/LeBeDi0.htm,7,Dick LeBeau,Defensive Backs,Pittsburgh Steelers,0,9,1993
/coaches/LewiMa0.htm,7,Marvin Lewis,Linebackers,Pittsburgh Steelers,0,9,1993
/coaches/MarcTe0.htm,12,Ted Marchibroda,Coach,Indianapolis Colts,0,4,1993
/coaches/NicoNi0.htm,12,Nick Nicolau,Offensive Coordinator,Indianapolis Colts,0,4,1993
/coaches/VentRi0.htm,12,Rick Venturi,Defensive Coordinator,Indianapolis Colts,0,4,1993
/coaches/BrunFr0.htm,12,Fred Bruney,Defensive Assistant,Indianapolis Colts,0,4,1993
/coaches/PardJa0.htm,4,Jack Pardee,Coach,Houston Oilers,0,12,1993
/coaches/GilbKe0.htm,4,Kevin Gilbride,Offensive Coordinator,Houston Oilers,0,12,1993
/coaches/RyanBu0.htm,4,Buddy Ryan,Defensive Coordinator,Houston Oilers,0,12,1993
/coaches/BettTo0.htm,4,Tom Bettis,Defensive Backs,Houston Oilers,0,12,1993
/coaches/BushFr0.htm,4,Frank Bush,Linebackers,Houston Oilers,0,12,1993
/coaches/JoneRo0.htm,4,Ronnie Jones,Linebackers,Houston Oilers,0,12,1993
/coaches/WillGr0.htm,4,Gregg Williams,Special Teams,Houston Oilers,0,12,1993
/coaches/ParcBi0.htm,11,Bill Parcells,Coach,New England Patriots,0,5,1993
/coaches/PerkRa0.htm,11,Ray Perkins,Offensive Coordinator,New England Patriots,0,5,1993
/coaches/GrohAl0.htm,11,Al Groh,Defensive Coordinator,New England Patriots,0,5,1993
/coaches/AtkiDa0.htm,11,Dave Atkins,Running Backs,New England Patriots,0,5,1993
/coaches/CrenRo0.htm,11,Romeo Crennel,Defensive Line,New England Patriots,0,5,1993
/coaches/PalmCh0.htm,11,Chris Palmer,Wide Receivers,New England Patriots,0,5,1993
/coaches/WeisCh0.htm,11,Charlie Weis,Tight Ends,New England Patriots,0,5,1993
/coaches/CoslBr0.htm,8,Bruce Coslet,Coach,New York Jets,0,8,1993
/coaches/CarrPe0.htm,8,Pete Carroll,Defensive Coordinator,New York Jets,0,8,1993
/coaches/DonaEd0.htm,8,Ed Donatell,Secondary,New York Jets,0,8,1993
/coaches/RobiGr0.htm,8,Greg Robinson,Defensive Line,New York Jets,0,8,1993
/coaches/GibbJo0.htm,7,Joe Gibbs,Coach,Washington Redskins,0,9,1992
/coaches/PeccLa0.htm,7,Larry Peccatiello,Defensive Coordinator,Washington Redskins,0,9,1992
/coaches/PetiRi0.htm,7,Richie Petitbon,Defensive Coordinator,Washington Redskins,0,9,1992
/coaches/DowhRo0.htm,7,Rod Dowhower,Quarterbacks,Washington Redskins,0,9,1992
/coaches/HaniJi0.htm,7,Jim Hanifan,Offensive Line,Washington Redskins,0,9,1992
/coaches/ThomEm0.htm,7,Emmitt Thomas,Secondary,Washington Redskins,0,9,1992
/coaches/KotiRi0.htm,5,Rich Kotite,Coach,Philadelphia Eagles,0,11,1992
/coaches/CarsBu0.htm,5,Bud Carson,Defensive Coordinator,Philadelphia Eagles,0,11,1992
/coaches/AtkiDa0.htm,5,Dave Atkins,Tight Ends,Philadelphia Eagles,0,11,1992
/coaches/BratZe0.htm,5,Zeke Bratkowski,Quarterbacks,Philadelphia Eagles,0,11,1992
/coaches/GiunPe0.htm,5,Peter Giunta,Defensive Backs,Philadelphia Eagles,0,11,1992
/coaches/MuirBi0.htm,5,Bill Muir,Offensive Line,Philadelphia Eagles,0,11,1992
/coaches/VechJi0.htm,5,Jim Vechiarella,Linebackers,Philadelphia Eagles,0,11,1992
/coaches/WoodDi0.htm,5,Dick Wood,Running Backs,Philadelphia Eagles,0,11,1992
/coaches/JohnJi0.htm,3,Jimmy Johnson,Coach,Dallas Cowboys,0,13,1992
/coaches/TurnNo0.htm,3,Norv Turner,Offensive Coordinator,Dallas Cowboys,0,13,1992
/coaches/WannDa0.htm,3,Dave Wannstedt,Defensive Coordinator,Dallas Cowboys,0,13,1992
/coaches/CampDa0.htm,3,Dave Campo,Defensive Backs,Dallas Cowboys,0,13,1992
/coaches/DaviBu0.htm,3,Butch Davis,Defensive Line,Dallas Cowboys,0,13,1992
/coaches/SlowBo0.htm,3,Bob Slowik,Defensive Asistant,Dallas Cowboys,0,13,1992
/coaches/FlorTo0.htm,14,Tom Flores,Coach,Seattle Seahawks,0,2,1992
/coaches/KennLa0.htm,14,Larry Kennan,Offensive Coordinator,Seattle Seahawks,0,2,1992
/coaches/CatlTo0.htm,14,Tom Catlin,Defensive Coordinator,Seattle Seahawks,0,2,1992
/coaches/BratBo0.htm,14,Bob Bratkowski,Wide Receivers,Seattle Seahawks,0,2,1992
/coaches/CatlTo0.htm,14,Tom Catlin,Linebackers,Seattle Seahawks,0,2,1992
/coaches/ShelCl0.htm,14,Clarence Shelmon,Running Backs,Seattle Seahawks,0,2,1992
/coaches/ShelAr0.htm,9,Art Shell,Coach,Los Angeles Raiders,0,7,1992
/coaches/RobiTe0.htm,9,Terry Robiskie,Offensive Coordinator,Los Angeles Raiders,0,7,1992
/coaches/WalsTo0.htm,9,Tom Walsh,Offensive Coordinator,Los Angeles Raiders,0,7,1992
/coaches/CunnGu0.htm,9,Gunther Cunningham,Defensive Coordinator,Los Angeles Raiders,0,7,1992
/coaches/JoneRo0.htm,9,Ronnie Jones,Linebackers,Los Angeles Raiders,0,7,1992
/coaches/WhitMi0.htm,9,Mike White,Quarterbacks/Offensive Line,Los Angeles Raiders,0,7,1992
/coaches/ReevDa0.htm,8,Dan Reeves,Coach,Denver Broncos,0,8,1992
/coaches/HensGe0.htm,8,George Henshaw,Offensive Coordinator,Denver Broncos,0,8,1992
/coaches/PhilWa0.htm,8,Wade Phillips,Defensive Coordinator,Denver Broncos,0,8,1992
/coaches/BerrRa0.htm,8,Raymond Berry,Quarterbacks,Denver Broncos,0,8,1992
/coaches/MangPe0.htm,8,Pete Mangurian,Offensive Line,Denver Broncos,0,8,1992
/coaches/NolaMi0.htm,8,Mike Nolan,Special Teams/Linebackers,Denver Broncos,0,8,1992
/coaches/WateCh0.htm,8,Charlie Waters,Defensive Backs,Denver Broncos,0,8,1992
/coaches/BeliBi0.htm,9,Bill Belichick,Coach,Cleveland Browns,0,7,1992
/coaches/SabaNi0.htm,9,Nick Saban,Defensive Coordinator,Cleveland Browns,0,7,1992
/coaches/BateJi0.htm,9,Jim Bates,Defensive Line,Cleveland Browns,0,7,1992
/coaches/CrosSt0.htm,9,Steve Crosby,Running Backs,Cleveland Browns,0,7,1992
/coaches/GrohAl0.htm,9,Al Groh,Linebackers,Cleveland Browns,0,7,1992
/coaches/CoslBr0.htm,12,Bruce Coslet,Coach,New York Jets,0,4,1992
/coaches/CarrPe0.htm,12,Pete Carroll,Defensive Coordinator,New York Jets,0,4,1992
/coaches/BrowKi0.htm,12,Kippy Brown,Running Backs,New York Jets,0,4,1992
/coaches/DonaEd0.htm,12,Ed Donatell,Secondary,New York Jets,0,4,1992
/coaches/RobiGr0.htm,12,Greg Robinson,Defensive Line,New York Jets,0,4,1992
/coaches/LevyMa0.htm,4,Marv Levy,Coach,Buffalo Bills,0,12,1993
/coaches/BresTo0.htm,4,Tom Bresnahan,Offensive Coordinator,Buffalo Bills,0,12,1993
/coaches/CoreWa0.htm,4,Walt Corey,Defensive Coordinator,Buffalo Bills,0,12,1993
/coaches/ShofJi0.htm,4,Jim Shofner,Quarterbacks,Buffalo Bills,0,12,1993
/coaches/CowhBi0.htm,5,Bill Cowher,Coach,Pittsburgh Steelers,0,11,1992
/coaches/ErhaRo0.htm,5,Ron Erhardt,Offensive Coordinator,Pittsburgh Steelers,0,11,1992
/coaches/CapeDo0.htm,5,Dom Capers,Defensive Coordinator,Pittsburgh Steelers,0,11,1992
/coaches/DaviBi0.htm,5,Bill Davis,Defensive Assistant,Pittsburgh Steelers,0,11,1992
/coaches/LeBeDi0.htm,5,Dick LeBeau,Defensive Backs,Pittsburgh Steelers,0,11,1992
/coaches/LewiMa0.htm,5,Marvin Lewis,Linebackers,Pittsburgh Steelers,0,11,1992
/coaches/PardJa0.htm,6,Jack Pardee,Coach,Houston Oilers,0,10,1992
/coaches/GilbKe0.htm,6,Kevin Gilbride,Offensive Coordinator,Houston Oilers,0,10,1992
/coaches/EddyJi0.htm,6,Jim Eddy,Defensive Coordinator,Houston Oilers,0,10,1992
/coaches/PalmCh0.htm,6,Chris Palmer,Wide Receivers,Houston Oilers,0,10,1992
/coaches/SmitRi0.htm,6,Richard Smith,Special Teams/Tight Ends/Linebackers/Offensive Line,Houston Oilers,0,10,1992
/coaches/WillGr0.htm,6,Gregg Williams,Defensive Quality Control,Houston Oilers,0,10,1992
/coaches/MarcTe0.htm,7,Ted Marchibroda,Coach,Indianapolis Colts,0,9,1992
/coaches/NicoNi0.htm,7,Nick Nicolau,Offensive Coordinator,Indianapolis Colts,0,9,1992
/coaches/VentRi0.htm,7,Rick Venturi,Defensive Coordinator,Indianapolis Colts,0,9,1992
/coaches/McPhDi0.htm,14,Dick MacPherson,Coach,New England Patriots,0,2,1992
/coaches/CourDi0.htm,14,Dick Coury,Offensive Coordinator,New England Patriots,0,2,1992
/coaches/CollJo0.htm,14,Joe Collier,Defensive Coordinator,New England Patriots,0,2,1992
/coaches/LevyMa0.htm,5,Marv Levy,Coach,Buffalo Bills,0,11,1992
/coaches/BresTo0.htm,5,Tom Bresnahan,Offensive Coordinator,Buffalo Bills,0,11,1992
/coaches/CoreWa0.htm,5,Walt Corey,Defensive Coordinator,Buffalo Bills,0,11,1992
/coaches/ShofJi0.htm,5,Jim Shofner,Quarterbacks,Buffalo Bills,0,11,1992
/coaches/ShulDo0.htm,5,Don Shula,Coach,Miami Dolphins,0,11,1992
/coaches/StevGa0.htm,5,Gary Stevens,Offensive Coordinator,Miami Dolphins,0,11,1992
/coaches/OlivTo0.htm,5,Tom Olivadotti,Defensive Coordinator,Miami Dolphins,0,11,1992
/coaches/HillGe0.htm,5,George Hill,Linebackers,Miami Dolphins,0,11,1992
/coaches/ShulMi0.htm,5,Mike Shula,Assistant,Miami Dolphins,0,11,1992
/coaches/MoraJi0.htm,9,Jim Mora,Coach,New Orleans Saints,0,7,1994
/coaches/SmitCa0.htm,9,Carl Smith,Offensive Coordinator,New Orleans Saints,0,7,1994
/coaches/SidwSt0.htm,9,Steve Sidwell,Defensive Coordinator,New Orleans Saints,0,7,1994
/coaches/FangVi0.htm,9,Vic Fangio,Linebackers,New Orleans Saints,0,7,1994
/coaches/MoraJi1.htm,9,Jim Mora,Secondary,New Orleans Saints,0,7,1994
/coaches/PeasJo0.htm,9,John Pease,Defensive Line,New Orleans Saints,0,7,1994
/coaches/SkipJi0.htm,9,Jim Skipper,Running Backs,New Orleans Saints,0,7,1994
/coaches/SeifGe0.htm,3,George Seifert,Coach,San Francisco 49ers,0,13,1994
/coaches/ShanMi0.htm,3,Mike Shanahan,Offensive Coordinator,San Francisco 49ers,0,13,1994
/coaches/RhodRa0.htm,3,Ray Rhodes,Defensive Coordinator,San Francisco 49ers,0,13,1994
/coaches/KubiGa0.htm,3,Gary Kubiak,Quarterbacks,San Francisco 49ers,0,13,1994
/coaches/McPhBi0.htm,3,Bill McPherson,Assistant Head Coach,San Francisco 49ers,0,13,1994
/coaches/SolaMi0.htm,3,Mike Solari,Tight Ends/AOffensive Line,San Francisco 49ers,0,13,1994
/coaches/WychSa0.htm,10,Sam Wyche,Coach,Tampa Bay Buccaneers,0,6,1994
/coaches/PeteFl0.htm,10,Floyd Peters,Defensive Coordinator,Tampa Bay Buccaneers,0,6,1994
/coaches/MulaMi0.htm,10,Mike Mularkey,Quality Control,Tampa Bay Buccaneers,0,6,1994
/coaches/SchoTu0.htm,10,Turk Schonert,Quarterbacks,Tampa Bay Buccaneers,0,6,1994
/coaches/WannDa0.htm,7,Dave Wannstedt,Coach,Chicago Bears,0,9,1994
/coaches/TurnRo0.htm,7,Ron Turner,Offensive Coordinator,Chicago Bears,0,9,1994
/coaches/SlowBo0.htm,7,Bob Slowik,Defensive Coordinator,Chicago Bears,0,9,1994
/coaches/AbraDa0.htm,7,Danny Abramowicz,Special Teams,Chicago Bears,0,9,1994
/coaches/ChryGe0.htm,7,Geep Chryst,Quality Control,Chicago Bears,0,9,1994
/coaches/McGiDa0.htm,7,Dave McGinnis,Linebackers,Chicago Bears,0,9,1994
/coaches/ShulMi0.htm,7,Mike Shula,Tight Ends,Chicago Bears,0,9,1994
/coaches/FontWa0.htm,7,Wayne Fontes,Coach,Detroit Lions,0,9,1994
/coaches/LevyDa0.htm,7,Dave Levy,Offensive Coordinator,Detroit Lions,0,9,1994
/coaches/PateHe0.htm,7,Herb Paterra,Defensive Coordinator,Detroit Lions,0,9,1994
/coaches/LevyDa0.htm,7,Dave Levy,Assistant Head Coach/Offensive Coordinator,Detroit Lions,0,9,1994
/coaches/MoorTo0.htm,7,Tom Moore,Quarterbacks,Detroit Lions,0,9,1994
/coaches/HolmMi0.htm,7,Mike Holmgren,Coach,Green Bay Packers,0,9,1994
/coaches/LewiSh0.htm,7,Sherman Lewis,Offensive Coordinator,Green Bay Packers,0,9,1994
/coaches/ShurFr0.htm,7,Fritz Shurmur,Defensive Coordinator,Green Bay Packers,0,9,1994
/coaches/GrudJo0.htm,7,Jon Gruden,Wide Receivers,Green Bay Packers,0,9,1994
/coaches/JaurDi0.htm,7,Dick Jauron,Defensive Backs,Green Bay Packers,0,9,1994
/coaches/LindJi0.htm,7,Jim Lind,Defensive Assistant/Quality Control,Green Bay Packers,0,9,1994
/coaches/MariSt0.htm,7,Steve Mariucci,Quarterbacks,Green Bay Packers,0,9,1994
/coaches/ReidAn0.htm,7,Andy Reid,Tight Ends/Assistant Offensive Line,Green Bay Packers,0,9,1994
/coaches/GreeDe0.htm,6,Dennis Green,Coach,Minnesota Vikings,0,10,1994
/coaches/BillBr0.htm,6,Brian Billick,Offensive Coordinator,Minnesota Vikings,0,10,1994
/coaches/DungTo0.htm,6,Tony Dungy,Defensive Coordinator,Minnesota Vikings,0,10,1994
/coaches/FoerCh0.htm,6,Chris Foerster,Assistant Offensive Line/Tight Ends,Minnesota Vikings,0,10,1994
/coaches/KiffMo0.htm,6,Monte Kiffin,Linebackers,Minnesota Vikings,0,10,1994
/coaches/RoweKe0.htm,6,Keith Rowen,Offensive Line,Minnesota Vikings,0,10,1994
/coaches/TurnNo0.htm,13,Norv Turner,Coach,Washington Redskins,0,3,1994
/coaches/LynnRo0.htm,13,Ron Lynn,Defensive Coordinator,Washington Redskins,0,3,1994
/coaches/CameCa0.htm,13,Cam Cameron,Quarterbacks,Washington Redskins,0,3,1994
/coaches/HaniJi0.htm,13,Jim Hanifan,Offensive Line,Washington Redskins,0,3,1994
/coaches/HortRa0.htm,13,Ray Horton,Assistant Coach,Washington Redskins,0,3,1994
/coaches/JackBo0.htm,13,Bobby Jackson,Running Backs,Washington Redskins,0,3,1994
/coaches/RobiTe0.htm,13,Terry Robiskie,Wide Receivers,Washington Redskins,0,3,1994
/coaches/ThomEm0.htm,13,Emmitt Thomas,Secondary,Washington Redskins,0,3,1994
/coaches/KotiRi0.htm,9,Rich Kotite,Coach,Philadelphia Eagles,0,7,1994
/coaches/BratZe0.htm,9,Zeke Bratkowski,Offensive Coordinator,Philadelphia Eagles,0,7,1994
/coaches/CarsBu0.htm,9,Bud Carson,Defensive Coordinator,Philadelphia Eagles,0,7,1994
/coaches/GiunPe0.htm,9,Peter Giunta,Defensive Backs,Philadelphia Eagles,0,7,1994
/coaches/MuirBi0.htm,9,Bill Muir,Offensive Line,Philadelphia Eagles,0,7,1994
/coaches/VechJi0.htm,9,Jim Vechiarella,Linebackers,Philadelphia Eagles,0,7,1994
/coaches/WoodDi0.htm,9,Dick Wood,Running Backs,Philadelphia Eagles,0,7,1994
/coaches/RyanBu0.htm,8,Buddy Ryan,Coach,Arizona Cardinals,0,8,1994
/coaches/AtkiDa0.htm,8,Dave Atkins,Offensive Coordinator,Arizona Cardinals,0,8,1994
/coaches/JoneRo0.htm,8,Ronnie Jones,Defensive Coordinator,Arizona Cardinals,0,8,1994
/coaches/CavaMa0.htm,8,Matt Cavanaugh,Quarterbacks,Arizona Cardinals,0,8,1994
/coaches/CottTe0.htm,8,Ted Cottrell,Linebackers,Arizona Cardinals,0,8,1994
/coaches/RyanRe0.htm,8,Rex Ryan,Defensive Line/Linebackers,Arizona Cardinals,0,8,1994
/coaches/RyanRo0.htm,8,Rob Ryan,Defensive Backs,Arizona Cardinals,0,8,1994
/coaches/ReevDa0.htm,7,Dan Reeves,Coach,New York Giants,0,9,1994
/coaches/HensGe0.htm,7,George Henshaw,Offensive Coordinator,New York Giants,0,9,1994
/coaches/NolaMi0.htm,7,Mike Nolan,Defensive Coordinator,New York Giants,0,9,1994
/coaches/BlacDo0.htm,7,Don Blackmon,Linebackers,New York Giants,0,9,1994
/coaches/BrazDa0.htm,7,Dave Brazil,Defensive Quality Control/Linebackers,New York Giants,0,9,1994
/coaches/MangPe0.htm,7,Pete Mangurian,Offensive Line,New York Giants,0,9,1994
/coaches/SefcGe0.htm,7,George Sefcik,Running Backs,New York Giants,0,9,1994
/coaches/YaraZa0.htm,7,Zaven Yaralian,Defensive Backs,New York Giants,0,9,1994
/coaches/FlorTo0.htm,10,Tom Flores,Coach,Seattle Seahawks,0,6,1994
/coaches/KennLa0.htm,10,Larry Kennan,Offensive Coordinator,Seattle Seahawks,0,6,1994
/coaches/TillRu0.htm,10,Rusty Tillman,Defensive Coordinator,Seattle Seahawks,0,6,1994
/coaches/BratBo0.htm,10,Bob Bratkowski,Wide Receivers,Seattle Seahawks,0,6,1994
/coaches/CatlTo0.htm,10,Tom Catlin,Linebackers,Seattle Seahawks,0,6,1994
/coaches/ShelCl0.htm,10,Clarence Shelmon,Running Backs,Seattle Seahawks,0,6,1994
/coaches/SwitBa0.htm,4,Barry Switzer,Coach,Dallas Cowboys,0,12,1994
/coaches/ZampEr0.htm,4,Ernie Zampese,Offensive Coordinator,Dallas Cowboys,0,12,1994
/coaches/DaviBu0.htm,4,Butch Davis,Defensive Coordinator,Dallas Cowboys,0,12,1994
/coaches/CampDa0.htm,4,Dave Campo,Defensive Backs,Dallas Cowboys,0,12,1994
/coaches/EddyJi0.htm,4,Jim Eddy,Linebackers,Dallas Cowboys,0,12,1994
/coaches/ZimmMi0.htm,4,Mike Zimmer,Assistant Coach,Dallas Cowboys,0,12,1994
/coaches/PhilWa0.htm,9,Wade Phillips,Coach,Denver Broncos,0,7,1994
/coaches/FassJi0.htm,9,Jim Fassel,Offensive Coordinator,Denver Broncos,0,7,1994
/coaches/WateCh0.htm,9,Charlie Waters,Defensive Coordinator,Denver Broncos,0,7,1994
/coaches/SmitRi0.htm,9,Richard Smith,Special Teams/Linebackers,Denver Broncos,0,7,1994
/coaches/StecLe0.htm,9,Les Steckel,Tight Ends,Denver Broncos,0,7,1994
/coaches/ShelAr0.htm,7,Art Shell,Coach,Los Angeles Raiders,0,9,1994
/coaches/WalsTo0.htm,7,Tom Walsh,Offensive Coordinator,Los Angeles Raiders,0,9,1994
/coaches/FoxxJo0.htm,7,John Fox,Defensive Coordinator,Los Angeles Raiders,0,9,1994
/coaches/HaslJi0.htm,7,Jim Haslett,Linebackers,Los Angeles Raiders,0,9,1994
/coaches/ReilJa0.htm,7,Jack Reilly,Running Backs,Los Angeles Raiders,0,9,1994
/coaches/WhitMi0.htm,7,Mike White,Quarterbacks/Offensive Line,Los Angeles Raiders,0,9,1994
/coaches/SchoMa0.htm,7,Marty Schottenheimer,Coach,Kansas City Chiefs,0,9,1994
/coaches/HackPa0.htm,7,Paul Hackett,Offensive Coordinator,Kansas City Chiefs,0,9,1994
/coaches/AdolDa0.htm,7,Dave Adolph,Defensive Coordinator,Kansas City Chiefs,0,9,1994
/coaches/EdwaHe0.htm,7,Herm Edwards,Defensive Backs,Kansas City Chiefs,0,9,1994
/coaches/McCaMi0.htm,7,Mike McCarthy,Offensive Quality Control,Kansas City Chiefs,0,9,1994
/coaches/SaunAl0.htm,7,Al Saunders,Assistant Head Coach/Wide Receivers,Kansas City Chiefs,0,9,1994
/coaches/SchoKu0.htm,7,Kurt Schottenheimer,Special Teams,Kansas City Chiefs,0,9,1994
/coaches/RossBo0.htm,5,Bobby Ross,Coach,San Diego Chargers,0,11,1994
/coaches/FrieRa0.htm,5,Ralph Friedgen,Offensive Coordinator,San Diego Chargers,0,11,1994
/coaches/ArnsBi0.htm,5,Bill Arnsparger,Defensive Coordinator,San Diego Chargers,0,11,1994
/coaches/CrooSy0.htm,5,Sylvester Croom,Running Backs,San Diego Chargers,0,11,1994
/coaches/LindDa0.htm,5,Dale Lindsey,Linebackers,San Diego Chargers,0,11,1994
/coaches/ShawWi0.htm,5,Willie Shaw,Defensive Backs,San Diego Chargers,0,11,1994
/coaches/SullJe0.htm,5,Jerry Sullivan,Wide Receivers,San Diego Chargers,0,11,1994
/coaches/FishJe0.htm,5,Jeff Fisher,Coach,Houston Oilers,0,1,1994
/coaches/PardJa0.htm,9,Jack Pardee,Coach,Houston Oilers,0,1,1994
/coaches/CourDi0.htm,9,Dick Coury,Offensive Coordinator,Houston Oilers,0,1,1994
/coaches/GilbKe0.htm,9,Kevin Gilbride,Offensive Coordinator,Houston Oilers,0,1,1994
/coaches/FishJe0.htm,9,Jeff Fisher,Defensive Coordinator,Houston Oilers,0,1,1994
/coaches/BettTo0.htm,9,Tom Bettis,Defensive Backs,Houston Oilers,0,1,1994
/coaches/BushFr0.htm,9,Frank Bush,Linebackers,Houston Oilers,0,1,1994
/coaches/MuncMi0.htm,9,Mike Munchak,Offensive Assistant/Quality Control,Houston Oilers,0,1,1994
/coaches/WillGr0.htm,9,Gregg Williams,Linebackers,Houston Oilers,0,1,1994
/coaches/ShulDa0.htm,13,David Shula,Coach,Cincinnati Bengals,0,3,1994
/coaches/CoslBr0.htm,13,Bruce Coslet,Offensive Coordinator,Cincinnati Bengals,0,3,1994
/coaches/PeccLa0.htm,13,Larry Peccatiello,Defensive Coordinator,Cincinnati Bengals,0,3,1994
/coaches/AndeKe0.htm,13,Ken Anderson,Quarterbacks,Cincinnati Bengals,0,3,1994
/coaches/PascJo0.htm,13,Joe Pascale,Linebackers,Cincinnati Bengals,0,3,1994
/coaches/WillRi0.htm,13,Richard Williamson,Wide Receivers,Cincinnati Bengals,0,3,1994
/coaches/BeliBi0.htm,5,Bill Belichick,Coach,Cleveland Browns,0,11,1994
/coaches/CrosSt0.htm,5,Steve Crosby,Offensive Coordinator,Cleveland Browns,0,11,1994
/coaches/SabaNi0.htm,5,Nick Saban,Defensive Coordinator,Cleveland Browns,0,11,1994
/coaches/BresCh0.htm,5,Chuck Bresnahan,Linebackers/Quality Control,Cleveland Browns,0,11,1994
/coaches/DowhRo0.htm,5,Rod Dowhower,Quarterbacks,Cleveland Browns,0,11,1994
/coaches/ShepMi0.htm,5,Mike Sheppard,Wide Receivers,Cleveland Browns,0,11,1994
/coaches/WideWo0.htm,5,Woody Widenhofer,Linebackers,Cleveland Browns,0,11,1994
/coaches/CowhBi0.htm,4,Bill Cowher,Coach,Pittsburgh Steelers,0,12,1994
